Longitude,Latitude,Value
82.93298,55.041791,89889
83.032041,55.091236,39375
83.197189,54.969255,28765
83.059712,54.740926,57687
83.000961,55.066204,59444
82.905938,54.938356,47527
83.116061,54.754737,59370
82.932749,54.937062,52193
82.952658,55.152874,40517
82.917116,55.045662,122917
82.921131,55.022394,83453
82.903235,55.060338,78505
82.904925,55.03079,88517
82.948039,55.00138,66225
82.198964,55.028534,19375
83.136868,54.758369,36806
82.992154,55.06512,55814
83.273891,54.624146,50909
84.386263,55.226832,22222
83.009658,55.038029,64225
82.842294,54.935088,54852
82.968394,55.109909,57087
82.9157,55.036083,82500
82.987906,54.923011,58442
82.887073,55.051053,54141
82.941706,54.916951,52626
82.83931,54.966439,56215
83.321082,54.592659,11049
82.867147,54.979743,65924
82.896926,54.964622,81841
82.910049,55.031333,92105
83.007805,55.0021,75028
82.891723,54.985521,74161
83.024465,55.026209,72078
82.906265,55.104757,133372
82.871217,54.965464,60436
83.043318,54.852191,61167
83.086374,54.890082,52983
82.999277,54.941649,48128
83.092345,54.765193,58097
82.886559,55.032352,47886
83.063677,54.739863,56479
82.983626,54.859589,59217
82.897487,55.039234,98226
83.097263,54.894511,52000
82.954375,55.153665,49100
83.058162,54.776755,75806
84.404873,55.238118,44118
83.107301,54.837211,88636
82.853577,54.991206,47458
83.073866,54.735779,54762
83.071645,54.724026,50870
83.101776,54.843,178512
82.950233,55.058458,45370
82.800167,55.021314,30682
82.956267,55.107274,60523
83.007887,55.055519,34052
83.004599,55.000057,76220
82.975875,55.042696,66279
83.292392,55.198737,31395
82.917699,55.031409,128577
83.204206,54.957156,36036
82.956303,55.076625,46667
83.120855,54.981518,19990
82.807676,54.982356,68521
82.915952,54.963937,54047
83.119292,54.955474,16981
82.95909,55.095466,51218
82.961889,54.965815,47696
82.952465,55.042398,87815
83.376364,54.456195,37317
82.936853,55.099115,69874
82.929651,55.035261,116921
82.974292,55.078926,58605
82.905884,54.964035,35849
82.934559,55.074443,52326
82.936591,55.012078,86583
82.912344,55.037156,96154
83.825747,55.457929,41111
82.845039,54.992461,63763
82.929329,55.029007,100645
82.928075,55.033403,101381
83.121509,54.934224,61264
82.924235,55.061161,93436
83.049671,54.97803,72601
82.962133,55.046677,67568
82.979638,55.042092,68686
82.95183,55.007455,53333
82.950941,54.998047,78189
82.842874,54.986023,77758
82.964236,54.950962,36006
82.952704,54.96333,71950
83.005033,54.944823,68518
82.806062,55.032503,62405
82.884149,54.935083,54779
83.096576,54.971653,67241
82.903981,55.060292,102443
83.139224,55.057719,19218
82.925825,55.043226,83125
82.773313,55.099309,50521
82.918908,55.024098,79514
82.899372,55.113582,60000
83.020046,55.051782,32500
82.972835,54.945918,35416
83.080123,54.762926,50877
82.954572,55.109664,52308
82.647359,55.083732,40563
82.993967,55.170137,38617
83.000507,55.054402,35714
83.075172,54.97439,64514
82.771938,55.093518,42857
83.077986,54.734347,57738
83.089779,54.763942,49593
83.103375,54.805196,48747
82.978532,55.0765,59989
82.950762,55.006038,54394
82.985351,54.929625,76799
82.806579,55.032796,57951
82.982992,55.074271,46005
82.97939,55.032845,75699
82.962155,54.954447,41367
82.865411,54.999132,58400
82.942961,55.106325,62899
83.102982,54.937241,60666
82.964162,55.040485,90776
83.054453,54.746524,48069
82.991163,54.993645,58670
83.01293,54.894604,31429
82.862355,55.026209,53819
83.093882,54.765355,45763
82.761419,54.87037,39474
82.958097,54.968162,51834
82.928809,55.061094,65217
82.822589,54.988571,40469
82.913766,55.035681,84786
82.9044,54.939597,53001
83.108282,54.960654,43218
82.902775,55.033736,68492
82.905272,55.104796,134657
82.697436,54.974124,56667
82.863152,54.988789,50019
83.092076,54.765995,39680
83.109521,54.839563,95161
82.863918,54.81897,55556
83.014063,55.039049,62101
82.986888,55.038669,80804
82.86439,54.979368,53846
82.91874,55.044962,76642
83.045829,54.848349,61338
83.004519,54.944802,61381
82.817925,54.988895,10769
82.898733,55.057864,71333
83.066747,54.751288,52083
82.965979,55.096682,66667
82.844199,54.974696,57900
82.896465,54.983611,70797
83.094437,54.764506,45762
82.905969,55.034016,84392
83.194767,54.939669,83963
82.868479,54.983284,50804
82.989554,54.860643,49583
82.741398,55.30875,22778
82.967789,54.993594,88438
83.000788,55.040559,83468
83.085025,54.868418,94890
82.994079,54.925499,75546
82.192184,55.006874,34722
82.90377,55.078065,55155
82.979943,54.857097,50898
82.710691,54.990939,43535
82.970031,55.053971,81977
82.929156,54.938346,57181
82.948827,55.058107,63571
82.940252,55.012322,56818
82.683449,54.99051,57333
82.96006,55.045354,65141
82.962555,55.011652,61129
83.051567,54.750272,41591
82.715578,55.027053,27917
82.878914,54.944001,54946
83.012306,55.004994,78014
82.867677,54.976355,83439
82.956712,55.015354,94681
83.073308,54.973937,53010
82.951712,54.967057,40653
82.849219,54.989289,64713
83.103018,54.760229,51587
82.973413,55.073234,40667
82.966879,54.959506,51689
82.844866,54.989861,54399
82.912604,55.028571,107718
83.337403,55.248454,31200
82.88282,54.967845,110000
83.014931,55.001829,85710
83.058313,54.743445,46178
82.915587,55.059613,93226
82.969366,55.106943,60522
82.974763,54.85201,57072
83.071072,54.945834,50953
82.939714,55.069034,78648
83.051273,54.977215,84754
82.976084,55.034095,108000
82.944992,55.040274,111578
82.741069,54.990133,33188
83.0081,55.040948,69834
82.907064,54.972596,47059
82.899279,55.034414,87823
82.904998,55.037592,79343
82.970483,54.990361,86042
82.895936,55.055163,87556
82.949756,55.073956,66351
82.91033,55.045258,89929
82.959306,54.942884,35790
83.087899,54.867382,73958
82.937026,55.072069,82506
82.865185,54.968567,56818
83.113063,54.753588,46976
82.886748,54.993898,78206
82.924639,54.936169,55128
82.953361,55.106715,61021
82.833825,54.949861,34524
82.969532,55.0393,69983
82.971587,55.038717,64673
82.867283,54.978759,69132
83.007404,55.033774,60757
82.909752,54.988547,67228
82.991138,54.926862,67154
83.048435,55.117826,30769
83.094535,54.765015,43902
83.086659,54.772212,49977
82.955452,55.178852,66748
82.982194,55.008131,72292
82.897355,54.978607,60213
82.952536,54.964898,55088
83.328201,54.575545,29787
82.944349,55.043941,73561
83.100355,54.761346,43279
82.896383,55.029396,83979
83.079042,54.76235,58226
82.956987,54.96682,50610
82.959842,54.99727,82800
82.943005,55.065381,71167
82.956143,55.011165,78651
82.931546,55.038701,95269
83.066068,54.747495,44441
83.080907,54.732718,55521
82.926053,55.139079,51835
82.961124,55.097644,63712
82.909399,55.039077,74341
82.464951,55.011484,40056
83.306589,54.64611,44565
83.005464,55.000391,71655
82.845934,54.969584,60021
83.014539,55.031474,68028
83.110683,54.944141,40741
82.817341,54.991658,61129
82.864284,54.992848,61024
82.910633,54.983593,68291
82.93295,55.05595,84395
83.100406,54.762479,55357
82.967844,55.02276,24211
82.968985,55.055457,66301
82.918036,54.986543,96855
82.834106,54.971192,60072
82.836549,54.987703,70476
81.890959,54.361643,40853
82.872222,54.975579,68430
82.952609,54.912986,44783
81.66625,54.248485,14167
82.979389,55.055541,70996
83.002943,55.073264,15828
82.933621,55.075046,60341
82.885115,54.972179,53764
82.924614,55.052277,88916
82.958627,55.098385,75665
82.967252,55.076529,81237
82.948775,55.012228,88407
82.932713,55.032401,97296
82.971319,55.073536,85620
83.101015,54.866481,76475
83.096045,54.76969,47913
83.09754,54.850554,116772
82.770678,55.175058,34615
82.939496,55.016839,119254
82.961182,54.960814,36364
82.832747,54.983765,60775
83.189293,54.938442,73174
83.069356,54.949445,43333
82.92952,55.046851,110938
82.877641,54.991271,47080
83.073479,54.758311,34302
82.788859,55.010488,29750
83.07526,54.735651,64286
82.937439,55.046409,87581
83.031285,55.002656,29444
82.957338,55.042917,88197
82.965168,55.099857,72414
83.0821,54.976053,71176
82.897124,54.985058,62169
82.90895,55.059772,88136
83.079765,54.868206,51561
83.070617,54.941617,35743
83.01048,54.999111,68083
82.924244,54.97395,72429
82.88845,55.128184,73977
82.902798,55.028529,82838
82.860172,54.984165,81375
83.078862,54.860869,68750
82.991619,54.929306,109649
83.026604,55.030935,53432
82.98766,54.920577,64823
82.910919,55.030996,79055
83.059839,54.98146,68398
83.07229,54.976586,57739
83.121458,54.983813,41133
82.902229,54.982218,95511
82.90987,54.983978,98155
83.082659,54.862225,66257
82.904578,54.981261,69632
83.378572,54.457691,36111
82.959528,55.096248,61028
82.467985,55.013498,41442
82.90883,54.939617,61253
83.103307,54.839158,117105
82.986972,54.919142,64099
83.084019,54.871779,82179
82.978598,55.037611,75535
82.922857,55.034584,91892
82.917855,55.051431,75000
82.885709,55.051302,64498
82.922977,54.966099,60351
82.883876,54.985286,75169
82.890908,55.055126,76159
82.871758,54.969569,62899
82.906442,55.044839,94082
83.062001,54.975841,45667
83.105342,54.766764,46680
82.882197,54.981627,84149
83.078525,54.770569,48222
82.915095,55.055167,84971
83.07378,54.732221,53790
82.807906,54.987962,66135
83.057386,55.070716,38095
83.016721,55.021197,60923
83.289804,54.622327,35294
82.981656,55.019866,45000
82.637,55.08609,52453
82.960726,55.073166,52300
82.864077,54.990265,70163
83.053074,54.740884,42034
82.977767,55.029493,58319
82.472341,55.017781,41526
83.012021,55.019989,51899
83.049909,54.74342,46616
83.112106,54.836583,103226
83.881333,55.116309,32787
82.952995,54.866516,49419
82.893676,55.060612,72681
83.069382,54.888174,46263
82.882098,54.945116,53333
83.104693,54.936989,61437
82.919818,55.051684,83857
82.91253,54.939945,60610
82.939768,55.108776,74416
83.073707,54.732691,56178
83.009525,55.039137,50667
82.944613,55.06615,65344
82.953414,55.108176,59299
82.89441,55.029389,85079
83.072947,54.734146,48393
82.980814,55.038507,77854
82.793993,54.980111,65402
82.933975,55.056235,68387
82.937891,55.017823,102297
81.938148,54.380461,22137
82.954577,54.962858,60610
82.978497,55.009255,45455
82.972674,55.108115,57487
82.876739,54.980629,68543
82.898102,54.93779,55977
83.180247,54.842202,95858
82.942111,55.066831,74194
82.999929,54.941076,39029
83.025832,55.029518,56777
83.213079,54.962588,42712
83.097722,54.894931,56061
82.945701,55.11101,58439
82.960535,55.155456,53448
82.864389,54.992062,59423
82.889702,55.054221,76513
82.991682,55.051226,67045
83.064182,54.753162,56338
82.968788,55.075121,69569
83.000133,55.043866,72447
82.934331,55.075141,52089
83.308476,54.643411,38746
82.9746,54.947802,33404
82.957596,55.006385,77391
82.903915,55.113135,35333
82.707042,54.990141,60563
82.847503,54.99165,60187
82.972381,55.079629,56753
82.981474,55.072981,63514
82.976471,55.014348,75188
82.981211,54.92706,48413
82.959334,55.071787,78695
82.979898,55.023864,59117
83.051816,54.746421,42291
82.961333,55.065179,62847
82.968597,55.050707,53581
82.958214,54.96035,61994
82.771968,55.097071,48373
82.703789,54.999631,52287
82.699189,54.996444,58168
82.955965,54.967868,58065
82.942606,55.069535,75459
82.941047,55.068735,62754
82.799161,54.979017,64926
82.918,54.962263,6667
82.841113,54.988173,72229
83.091354,54.762484,46379
82.938607,55.038704,74684
83.14465,54.981771,72500
82.739735,55.315258,53125
82.86354,54.980731,55330
82.929001,55.040992,104839
82.922566,54.927995,58227
82.965748,55.175918,41092
82.860665,54.96341,181818
83.074944,54.974879,55556
82.920691,54.935934,49450
82.92174,54.936091,48733
83.406842,54.189988,17564
82.890096,54.999727,35000
82.885483,55.019207,145161
82.904238,55.102407,60556
82.906487,55.037175,75805
83.077906,55.047315,56818
82.944868,55.068462,62397
82.961889,55.097881,54458
82.988524,54.928214,68979
83.177769,55.174954,48936
83.36377,55.198476,33167
82.900061,54.936842,56103
82.90946,54.985509,84091
83.012118,54.997407,57484
82.805296,55.085965,107347
83.114541,54.753731,40698
83.292451,55.20269,37092
82.968172,55.026621,60054
82.939841,55.074536,61266
82.863288,54.968082,63903
82.974871,55.042044,63533
82.919921,55.022281,80605
83.094745,54.88995,61007
83.10928,54.759267,60174
82.850456,54.990761,79469
82.896477,55.129047,56187
82.887581,54.968044,32609
82.971118,55.101699,54632
83.098761,54.975727,41129
82.8688,54.981617,78799
83.083031,54.972386,52790
84.361354,55.23449,28165
82.997427,55.064341,66429
83.007879,54.945091,64368
82.895853,54.989836,72153
82.943547,54.868067,41667
82.808618,55.030437,50526
82.806589,54.978151,48992
82.999183,55.17037,38265
83.094486,54.766126,58814
82.907459,54.995916,81974
82.644224,54.693551,60141
82.908261,54.937361,59593
82.935135,55.107309,71409
82.810677,54.981139,65424
82.975651,55.053498,69268
82.773733,55.002857,35821
83.195145,54.940198,73632
82.906768,55.069392,71105
83.074142,54.771195,73439
82.272869,55.017087,22093
82.935555,55.101684,62500
82.759003,55.07015,31621
82.853398,54.98825,66263
82.777939,55.377958,29412
82.871329,54.988055,67107
82.845174,54.935761,54830
82.872204,54.991719,64664
83.124634,54.939673,60938
82.780658,55.015487,47183
82.971103,54.853275,48214
82.942664,55.030551,61644
83.079145,54.871251,88913
82.72796,55.302714,39833
82.936982,55.042644,103988
82.984676,55.04425,94324
82.846508,54.974177,54620
82.893418,55.051461,65409
82.969405,55.050157,45687
82.927407,54.982478,27266
83.07909,54.865577,76200
84.392083,55.256748,36735
82.910238,55.061251,83783
83.331414,54.574217,20930
83.057883,54.741902,41228
82.912546,54.977117,69692
82.93432,55.039175,79648
82.892349,55.060617,79630
82.906746,54.939744,48421
82.964866,55.075365,55789
82.966,55.015147,74873
82.942971,55.009381,72934
82.199147,55.002924,32558
82.931167,55.053441,82218
82.942505,55.109532,72349
82.883132,54.991048,67949
82.914696,55.024348,206406
82.924301,54.92996,51027
82.841456,54.967284,72324
82.851604,54.817201,39063
81.546977,54.132039,12557
82.91539,55.045897,80886
82.880046,54.981698,64972
83.00811,55.054715,49747
82.658805,55.092514,43182
82.901183,55.030091,51351
82.654448,55.089303,46209
82.683495,54.982205,47210
82.776421,55.097997,45781
82.99449,55.036711,67187
82.825052,54.945987,49897
82.974645,55.034559,93333
82.906994,55.060138,73370
82.936782,55.046873,92542
83.126132,54.93999,48355
83.078792,54.868415,77279
83.017218,55.044725,23967
82.945006,55.069474,69671
82.970123,55.071088,58239
82.998363,55.169029,38137
82.909379,54.972307,46429
83.736608,55.498789,14588
82.858752,54.993015,64053
83.064801,54.752128,46061
83.04013,55.082223,49423
84.192275,54.320729,23750
82.958866,55.093438,110487
82.975133,55.036432,68814
82.964513,55.051366,64694
82.759698,55.313658,30346
82.847736,54.972422,54510
83.094958,54.751608,48490
82.972243,55.012559,70338
82.96119,55.050839,64785
82.988042,54.861176,13636
82.907399,54.935969,53409
83.342051,55.257582,27119
83.024172,55.023482,67934
83.182393,54.959888,53025
82.85093,54.98295,52632
82.90496,55.009715,71865
82.949501,54.866617,27632
82.810418,54.989099,59322
82.980447,55.156481,41270
82.94089,55.044576,96310
82.845104,54.991298,62623
82.958899,55.096915,61759
82.725863,55.035141,34608
82.909283,55.062737,94989
82.924063,55.018106,87069
82.931374,54.937462,51189
83.000639,55.066353,32333
82.90606,54.99266,69357
83.023113,55.006646,58369
82.847149,54.963193,59017
82.927364,55.059896,71775
83.007088,55.074747,43586
82.208614,55.006388,35366
82.98791,54.984253,35804
83.067785,54.750031,52287
82.630965,54.99654,30000
82.991817,54.929643,61273
82.88862,54.987988,58925
82.976136,55.043397,70336
82.972175,55.074123,50000
82.910138,55.076774,59729
82.919296,55.022969,119483
82.930341,55.029591,92883
82.938711,55.016014,91112
82.933982,55.043251,107692
82.908481,55.037563,97479
82.925759,54.937619,54422
82.849133,54.983396,64982
82.900027,54.939614,61517
82.904744,55.055879,95352
82.83119,54.993211,70626
82.953428,55.07593,71145
82.84305,54.989554,66473
82.865425,54.931232,39130
83.887409,55.117474,34483
82.808646,55.031021,53904
83.105079,54.765788,53990
82.974952,55.143486,35410
82.905439,54.931821,51828
83.0621,54.964168,41304
82.974953,54.859793,42881
82.941843,55.015045,85345
82.953949,55.049723,103015
83.083353,54.862482,63636
83.87791,55.116253,25862
82.896606,54.976617,56939
82.89743,55.06269,68696
83.238234,54.66216,33036
82.98927,55.155851,23622
82.928895,55.042846,96686
82.935649,55.092394,45333
82.993087,55.036833,60565
82.222491,55.012602,15000
82.96266,55.159634,49171
82.926669,55.031857,98684
82.907387,55.050004,81034
82.928381,55.0563,74384
82.918252,55.048656,81904
82.918,54.938941,54348
82.888044,54.986976,89844
81.654211,54.246583,22093
82.862231,54.977245,67581
83.002663,55.037011,61610
82.868664,55.086826,76471
82.920426,55.043733,72892
83.007211,55.002458,79841
82.91529,55.042326,79951
83.075615,54.73419,60250
82.993048,55.127197,20455
82.956243,55.035875,82039
83.087241,54.974845,50314
82.893245,54.995787,77668
82.999304,55.044938,65337
82.948433,54.965042,76812
82.887347,55.129639,73194
82.89868,54.933499,61110
82.711542,54.987892,41489
82.857622,54.992883,78003
83.050334,54.743995,52273
83.1038,54.8649,76081
82.889077,54.986398,81006
84.25841,55.157315,14516
82.910232,55.035007,68103
82.88359,55.047595,60556
82.933348,55.112158,72921
83.097967,54.97615,33012
82.965307,55.106754,63342
82.858464,54.980786,57292
83.018451,55.055764,26042
82.846004,54.988542,63227
82.933383,55.067382,82655
82.993076,55.03037,42105
83.09343,54.751605,40666
82.914769,55.053486,83333
83.096643,54.871033,70982
82.967913,55.077986,60603
82.757757,55.07054,38647
83.009735,54.943369,65742
82.959388,55.099025,63401
82.966686,55.120486,31389
82.986718,54.9283,68154
